Station Code,Station Name,Country,State,Latitude,Longitude,Elevation,Start,End,Timezone UTC,Timezone Name,Source,Wind Direction,Wind Speed,Wind Gust,Sea Level Pressure,Dry Bulb Temperature,Wet Bulb Temperature,Relative Humidity,Rain,Rain Intensity,Cloud Oktas,Mean Correction Factors
054038,NARRABRI AIRPORT AWS,Australia,NSW,-30.31549713,149.8302745,229.0,2001,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
054104,PINDARI DAM,Australia,NSW,-29.3899,151.2448,462.0,1971,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
055049,QUIRINDI POST OFFICE,Australia,NSW,-31.5086,150.6793,390.0,1882,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
055136,WOOLBROOK (WOOLBROOK ROAD),Australia,NSW,-30.9651,151.3505,925.0,1958,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
055202,GUNNEDAH AIRPORT AWS,Australia,NSW,-30.95371688,150.2494099,262.6,2001,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
055325,TAMWORTH AIRPORT AWS,Australia,NSW,-31.0742,150.8362,394.9,1992,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
056018,INVERELL RESEARCH CENTRE,Australia,NSW,-29.77527367,151.0819998,664.0,1949,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
056032,TENTERFIELD (FEDERATION PARK),Australia,NSW,-29.0479,152.0172,838.0,1870,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
056037,ARMIDALE (TREE GROUP NURSERY),Australia,NSW,-30.5243,151.6716,987.0,1997,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
056229,GUYRA HOSPITAL,Australia,NSW,-30.2122,151.6794,1329.0,1981,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
056238,ARMIDALE AIRPORT AWS,Australia,NSW,-30.5273,151.6158,1079.0,1993,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
056242,INVERELL (RAGLAN ST),Australia,NSW,-29.77961638,151.1121767,582.0,1995,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,True,True,True,
056243,GLEN INNES AIRPORT AWS,Australia,NSW,-29.67810242,151.6939924,1044.3,1996,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
057095,TABULAM (MUIRNE),Australia,NSW,-28.7551,152.4507,555.0,1970,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
058009,BYRON BAY (CAPE BYRON LIGHTHOUSE),Australia,NSW,-28.63880003,153.6361028,95.0,1948,2012,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
058012,YAMBA PILOT STATION,Australia,NSW,-29.43355291,153.3630286,27.4,1877,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
058077,GRAFTON RESEARCH STN,Australia,NSW,-29.62245308,152.9606878,25.0,1917,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
058158,MURWILLUMBAH (BRAY PARK),Australia,NSW,-28.3395,153.3809,8.0,1972,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
058161,GRAFTON AIRPORT AWS,Australia,NSW,-29.75826064,153.0294804,25.1,1973,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
058198,BALLINA AIRPORT AWS,Australia,NSW,-28.8353,153.5585,1.3,1992,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
058208,CASINO AIRPORT AWS,Australia,NSW,-28.8824,153.0618,20.9,1994,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
058212,EVANS HEAD RAAF BOMBING RANGE AWS,Australia,NSW,-29.18304834,153.3966118,62.5,1998,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
058214,LISMORE AIRPORT AWS,Australia,NSW,-28.83060873,153.2601213,9.2,2002,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
058216,BYRON BAY (CAPE BYRON AWS),Australia,NSW,-28.63987195,153.6357661,95.0,1994,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
059007,KEMPSEY AIRPORT AWS,Australia,NSW,-31.0711555,152.7718366,13.0,2001,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
059030,SOUTH WEST ROCKS (SMOKY CAPE LIGHTHOUSE),Australia,NSW,-30.92252115,153.0870848,117.0,1939,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
059040,COFFS HARBOUR MO,Australia,NSW,-30.31067021,153.1187393,5.0,1943,2015,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
059140,DORRIGO (OLD CORAMBA RD),Australia,NSW,-30.3444,152.7187,746.0,1996,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
059151,COFFS HARBOUR AIRPORT,Australia,NSW,-30.31895807,153.1163071,3.5,2013,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
060013,FORSTER - TUNCURRY MARINE RESCUE,Australia,NSW,-32.17559871,152.5089056,4.0,1896,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,True,True,True,
060085,YARRAS (MOUNT SEAVIEW),Australia,NSW,-31.3865,152.2482,155.0,1949,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,True,True,True,
060139,PORT MACQUARIE AIRPORT AWS (COMPARISON),Australia,NSW,-31.43386444,152.8652239,4.2,1995,2022,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
060141,TAREE AIRPORT AWS,Australia,NSW,-31.88959053,152.5120034,8.0,1997,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
060168,PORT MAQUARIE (PORT MACQUARIE AIRPORT AW,Australia,NSW,-31.4343,152.8662,4.5,2020,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
061051,MURRURUNDI POST OFFICE,Australia,NSW,-31.7651,150.8363,466.0,1870,2016,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
061054,NELSON BAY (NELSON HEAD),Australia,NSW,-32.7103,152.1612,25.0,1881,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,True,True,True,True,True,True,True,
061055,NEWCASTLE NOBBYS SIGNAL STATION AWS,Australia,NSW,-32.9211485,151.7943594,33.0,1862,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,"1.05,1.08,0.98,0.91,0.88,0.88,0.88,0.88,0.88,0.88,1.08,1.14,1.14,1.15,1.04,1.03"
061078,WILLIAMTOWN RAAF,Australia,NSW,-32.79314666,151.8358961,7.5,1942,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
061087,GOSFORD (NARARA RESEARCH STATION) AWS,Australia,NSW,-33.39500043,151.3290695,20.0,1916,2013,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
061089,SCONE SCS,Australia,NSW,-32.0632,150.9271,216.0,1950,2019,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
061250,PATERSON (TOCAL AWS),Australia,NSW,-32.62958283,151.5919852,30.0,1967,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
061260,CESSNOCK AIRPORT AWS,Australia,NSW,-32.7886,151.3377,66.5,1968,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
061287,MERRIWA (ROSCOMMON),Australia,NSW,-32.18525279,150.1738305,375.0,1969,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
061288,LOSTOCK DAM,Australia,NSW,-32.3322,151.4595,200.0,1969,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
061363,SCONE AIRPORT AWS,Australia,NSW,-32.0335,150.8264,221.4,1988,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
061366,NORAH HEAD AWS,Australia,NSW,-33.28135201,151.5767087,18.8,1989,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
061375,MANGROVE MOUNTAIN AWS,Australia,NSW,-33.2894335,151.2106558,305.0,1994,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
061379,WILLIAMTOWN COMPARISON AWS,Australia,NSW,-32.80807531,151.8419262,4.9,1995,1999,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
061390,NEWCASTLE UNIVERSITY,Australia,NSW,-32.8906,151.7068,21.0,1998,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
061392,MURRURUNDI GAP AWS,Australia,NSW,-31.74161109,150.7937653,729.4,2003,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
061397,SINGLETON STP,Australia,NSW,-32.5902,151.1743,45.0,2002,2019,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
061412,COORANBONG (LAKE MACQUARIE AWS),Australia,NSW,-33.08876654,151.4636978,6.0,2008,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
061425,GOSFORD AWS,Australia,NSW,-33.43520136,151.3614658,7.0,2013,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
061428,MAITLAND AIRPORT AWS,Australia,NSW,-32.70239663,151.4881151,27.5,2016,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
061430,SINGLETON DEFENCE AWS,Australia,NSW,-32.69757546,151.1564102,125.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
061431,MURRURUNDI (HAYDON STREET),Australia,NSW,-31.7678,150.8418,467.0,2016,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
062013,GULGONG POST OFFICE,Australia,NSW,-32.3634,149.5329,475.0,1881,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
062100,NULLO MOUNTAIN AWS,Australia,NSW,-32.72439494,150.2289986,1130.0,1988,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
062101,MUDGEE AIRPORT AWS,Australia,NSW,-32.5628,149.6149,471.0,1988,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
063005,BATHURST AGRICULTURAL STATION,Australia,NSW,-33.4288,149.5559,713.0,1908,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,True,True,True,
063039,KATOOMBA (FARNELLS RD),Australia,NSW,-33.7139,150.2953,1017.0,1885,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
063063,OBERON (ALBION ST),Australia,NSW,-33.6993,149.867,1088.0,1888,2022,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
063077,SPRINGWOOD (VALLEY HEIGHTS),Australia,NSW,-33.7065,150.5848,320.0,1883,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
063226,LITHGOW (COOERWULL),Australia,NSW,-33.4769,150.1303,900.0,1878,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
063254,ORANGE AGRICULTURAL INSTITUTE,Australia,NSW,-33.3211,149.0828,922.0,1966,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
063291,BATHURST AIRPORT AWS,Australia,NSW,-33.4119,149.654,744.5,1988,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
063292,MOUNT BOYCE AWS,Australia,NSW,-33.61851881,150.2740422,1080.0,1989,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,True,
063303,ORANGE AIRPORT AWS,Australia,NSW,-33.37688777,149.126464,944.7,1996,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
063308,MARRANGAROO (DEFENCE),Australia,NSW,-33.4346,150.135,955.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
064008,COONABARABRAN (SHOWGROUNDS),Australia,NSW,-31.2786,149.2786,520.0,1879,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
064009,DUNEDOO POST OFFICE,Australia,NSW,-32.0165,149.3956,388.0,1912,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
064017,COONABARABRAN AIRPORT AWS,Australia,NSW,-31.3330699,149.2700169,645.0,2001,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
065034,WELLINGTON (D and J RURAL),Australia,NSW,-32.5635,148.9503,305.0,1881,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
065068,PARKES AIRPORT AWS,Australia,NSW,-33.12820336,148.2429379,323.3,1941,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
065070,DUBBO AIRPORT AWS,Australia,NSW,-32.22066104,148.5752214,284.0,1946,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
065091,COWRA AIRPORT COMPARISON,Australia,NSW,-33.84509018,148.6534034,300.0,1966,2011,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
065103,FORBES AIRPORT AWS,Australia,NSW,-33.36283206,147.9205789,230.4,1995,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
065111,COWRA AIRPORT AWS,Australia,NSW,-33.83818277,148.6541639,300.4,2004,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
066022,FORT DENISON,Australia,NSW,-33.85506686,151.2253703,5.0,1989,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,False,False,False,True,True,False,
066037,SYDNEY AIRPORT AMO,Australia,NSW,-33.96095,151.1818167,6.0,1929,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,"0.99,1.01,1.01,0.97,0.96,0.9,0.86,0.86,0.89,0.91,0.92,1.05,1.06,1.07,1.07,1.06"
066043,KURNELL AWS,Australia,NSW,-34.00390195,151.2110953,4.0,2000,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,False,False,False,True,True,False,
066051,LITTLE BAY (THE COAST GOLF CLUB),Australia,NSW,-33.98283763,151.2502862,22.0,1925,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,False,False,False,True,True,False,
066059,TERREY HILLS AWS,Australia,NSW,-33.6910051,151.2254307,199.0,2004,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
066062,SYDNEY (OBSERVATORY HILL),Australia,NSW,-33.86071317,151.2051049,39.0,1858,2020,UTC +11:00,Australia/Sydney,BOM,True,True,False,True,True,True,True,True,True,False,
066124,PARRAMATTA NORTH (MASONS DRIVE),Australia,NSW,-33.79160895,151.0181009,55.0,1965,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
066137,BANKSTOWN AIRPORT AWS,Australia,NSW,-33.91824942,150.9864065,7.2,1968,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,"1.21,1.21,1.08,1.04,1.03,1,1.01,1.05,1.06,1.11,1.14,1.13,1.17,1.18,1.18,1.18"
066161,HOLSWORTHY AERODROME AWS,Australia,NSW,-33.99254782,150.9489718,68.2,2012,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
066194,CANTERBURY RACECOURSE AWS,Australia,NSW,-33.905639,151.1137116,3.0,1995,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
066195,SYDNEY OLYMPIC PARK (SYDNEY OLYMPIC PK (,Australia,NSW,-33.85205606,151.064679,28.0,1995,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
066196,SYDNEY HARBOUR (WEDDING CAKE WEST),Australia,NSW,-33.84049857,151.2642718,6.0,1996,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,False,False,True,True,False,
066197,MANLY (NORTH HEAD),Australia,NSW,-33.81512222,151.2985851,90.0,1997,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,False,False,False,True,True,False,
066198,SYDNEY HARBOUR (SHARK ISLAND),Australia,NSW,-33.86139361,151.2569087,3.0,1997,2001,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
066199,MIDDLE HEAD,Australia,NSW,-33.828292,151.263604,35.0,1997,2001,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
066200,SYDNEY HARBOUR (CLARKE ISLAND),Australia,NSW,-33.86419613,151.2394069,2.0,1997,2001,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
066201,SOUTH HEAD,Australia,NSW,-33.8361,151.28,25.0,1997,2001,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
066202,SYDNEY HARBOUR (CANNAE POINT),Australia,NSW,-33.81562596,151.2839546,20.0,1997,2001,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
066203,SYDNEY HARBOUR (BOMBORA),Australia,NSW,-33.81670292,151.2722078,2.0,1997,2000,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
066208,WATTAMOLLA AWS,Australia,NSW,-34.14065878,151.1184166,44.0,2007,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,False,False,False,True,True,False,
066212,SYDNEY OLYMPIC PARK AWS (ARCHERY CENTRE),Australia,NSW,-33.83380047,151.0717991,4.0,2011,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
066214,SYDNEY (OBSERVATORY HILL),Australia,NSW,-33.8593,151.2048,43.4,2017,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
067019,PROSPECT RESERVOIR,Australia,NSW,-33.8193,150.9127,61.0,1887,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
067033,RICHMOND RAAF,Australia,NSW,-33.6022,150.7794,19.0,1928,1994,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
067105,RICHMOND RAAF,Australia,NSW,-33.60048802,150.7762153,19.0,1993,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,"1.11,1.12,1.07,1.12,1.11,1.11,1.1,1.13,1.14,1.13,1.12,1.21,1.2,1.15,1.1,1.09"
067108,BADGERYS CREEK AWS,Australia,NSW,-33.89695022,150.7282169,81.2,1995,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,"1.1,1.04,1.11,1.1,1.14,1.1,1.1,1.09,1.12,1.1,1.09,1.13,1.1,1.1,1.11,1.09"
067113,PENRITH LAKES AWS,Australia,NSW,-33.71948408,150.6782903,24.7,1995,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
067117,HOLSWORTHY CONTROL RANGE,Australia,NSW,-33.97953999,150.9255179,40.0,1998,2014,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
067119,HORSLEY PARK EQUESTRIAN CENTRE AWS,Australia,NSW,-33.85108503,150.8567447,100.0,1997,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
068072,NOWRA RAN AIR STATION AWS,Australia,NSW,-34.94691506,150.535671,109.0,2000,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,"1.19,1.14,1.01,1.08,1.09,1.06,1.06,1.09,1.09,1.14,1.12,1.18,1.17,1.2,1.22,1.23"
068076,NOWRA RAN AIR STATION,Australia,NSW,-34.94489697,150.5450043,109.0,1942,2000,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
068151,JERVIS BAY (POINT PERPENDICULAR AWS),Australia,NSW,-35.09402436,150.805013,85.0,2001,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
068192,CAMDEN AIRPORT AWS,Australia,NSW,-34.039005,150.6891048,73.9,1943,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,"1.0,1.01,1.01,1.01,1.06,1.07,1.04,1.05,1.03,1.0,1.02,1.04,1.05,1.05,1.03,1.04"
068228,BELLAMBI AWS,Australia,NSW,-34.36921077,150.9291904,10.0,1988,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,True,"0.85,0.82,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.88,1.14,1.07,1.08,1.05,0.96,0.95"
068236,NOWRA RAN AIR STATION (NORTH ANEMOMETER),Australia,NSW,-34.93693601,150.5478796,115.0,2013,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
068239,MOSS VALE AWS,Australia,NSW,-34.52533698,150.4218709,678.4,2001,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
068241,ALBION PARK (SHELLHARBOUR AIRPORT),Australia,NSW,-34.5640414,150.7897997,8.0,1999,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,"1.17,1.1,1.01,0.98,1.03,1.06,1.03,1.05,1.02,1.07,1.08,1.04,0.98,1.03,1.05,1.04"
068242,KIAMA (BOMBO HEADLAND),Australia,NSW,-34.65325625,150.8610219,15.5,2001,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,"1.22,1.09,1.03,1.03,1.01,0.96,0.9,0.9,0.91,1.06,1.05,1.15,1.14,1.26,1.29,1.26"
068253,PORT KEMBLA NTC AWS,Australia,NSW,-34.47375341,150.9118302,0.0,1990,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,False,False,True,True,False,
068257,CAMPBELLTOWN (MOUNT ANNAN),Australia,NSW,-34.06154431,150.7735634,112.0,2006,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
068258,NOWRA RAN AIR STATION (WEST ANEMOMETER),Australia,NSW,-34.94969571,150.5296006,115.0,2013,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
068259,NOWRA RAN AIR STATION (EAST ANEMOMETER),Australia,NSW,-34.95074879,150.5443774,105.0,2013,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
068260,NOWRA RAN AIR STATION (PTS ANEMOMETER),Australia,NSW,-34.96053392,150.5248718,125.0,2013,2023,UTC +11:00,Australia/Sydney,BOM,,,,,,,,,,,
068262,HIGH RANGE AWS (WANGANDERRY),Australia,NSW,-34.33346972,150.2670703,813.6,2014,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
068263,HOLSWORTHY DEFENCE AWS,Australia,NSW,-34.081,150.9009,165.0,2017,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,False,True,True,True,True,True,False,
068264,JERVIS BAY NSW (JERVIS BAY AIRFIELD AWS),Australia,NSW,-35.144,150.6974,57.2,2018,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
069017,MONTAGUE ISLAND LIGHTHOUSE,Australia,NSW,-36.25193654,150.2275774,52.0,1949,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
069018,MORUYA HEADS PILOT STATION,Australia,NSW,-35.9093,150.1532,17.0,1875,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,True,True,True,True,True,True,True,
069022,NAROOMA (MARINE RESCUE),Australia,NSW,-36.2144,150.1358,25.0,1910,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,True,True,True,
069128,NERRIGA AWS,Australia,NSW,-35.11042982,150.0826651,622.0,2013,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
069132,BRAIDWOOD RACECOURSE AWS,Australia,NSW,-35.42536246,149.7836038,665.2,1985,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,True,
069134,BATEMANS BAY (CATALINA COUNTRY CLUB),Australia,NSW,-35.7234,150.1872,11.0,1991,2023,UTC +11:00,Australia/Sydney,BOM,True,True,False,False,True,True,True,False,False,True,
069137,GREEN CAPE AWS,Australia,NSW,-35.36351251,150.4827495,19.4,1991,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
069138,ULLADULLA AWS,Australia,NSW,-35.3635,150.4828,35.7,1989,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
069139,BEGA AWS,Australia,NSW,-36.67209555,149.8190636,41.0,1992,2023,UTC +11:00,Australia/Sydney,BOM,True,True,True,True,True,True,True,True,True,False,
